DU
2
4
9
7
74
6
7
10
23
38
19
24
19
14
4
14
10
19
11
11
17
26
12
4
11
8
24
37
57
44
87
14
3
37
5
23
5
5
5
7
9
7
8
19
13
11
12
12
20
8
10
10
47
6
5
14
5
37
12
20
9
4
6
15
13
9
15
5
9
6
14
17
13
4
9
11
13
10
7
9
11
28
6
30
20
7
7
60
90
39
54
22
15
12
30
8
17
49
60
11
20
8
17
26
13
11
57
8
15
5
17
25
6
25
25
12
5
10
7
84
12
11
14
10
11
9
13
18
13
11
17
17
14
11
19
15
5
3
27
10
19
16
11
14
9
15
9
16
6
3
6
27
16
3
8
9
45
28
9
15
6
8
9
20
7
4
21
9
13
6
20
12
10
7
18
11
8
16
8
8
3
11
14
5
5
13
8
6
7
5
11
8
7
5
16
3
16
5
12
9
8
26
14
6
4
10
14
9
8
6
7
12
6
7
11
10
7
64
58
4
11
8
58
8
11
4
12
13
7
13
6
11
5
46
19
6
14
6
10
11
6
10
9
15
14
6
31
7
5
8
24
5
11
6
29
16
8
9
30
18
18
15
10
21
8
4
9
31
7
8
12
8
8
12
7
13
12
14
8
8
17
49
16
14
16
18
19
12
35
23
9
35
16
14
8
8
19
20
62
2
22
10
41
32
17
10
10
9
6
10
16
7
12
10
15
59
15
10
17
8
22
51
13
23
10
78
53
65
16
12
8
13
13
6
28
11
8
9
11
29
41
22
7
6
5
12
17
11
6
64
8
14
15
13
88
3
53
8
5
6
15
24
6
62
10
31
16
58
7
6
27
10
6
29
3
8
4
11
74
11
22
12
5
6
6
4
9
9
5
3
5
7
7
9
5
20
9
4
13
5
7
3
7
5
20
10
30
54
10
6
4
18
31
10
23
8
5
7
5
19
10
13
39
15
23
29
19
16
18
14
5
4
9
5
13
8
110
16
10
10
21
12
39
15
13
19
11
32
21
6
7
7
52
8
18
33
122
7
33
18
29
8
16
4
18
16
13
7
34
19
29
28
26
9
15
8
14
52
10
13
19
7
3
7
9
9
19
20
10
12
44
6
23
6
28
19
22
36
5
10
26
115
8
10
14
11
8
3
19
20
7
13
11
34
74
31
7
11
59
25
49
58
18
19
12
34
32
18
6
4
18
24
12
13
11
14
3
13
28
9
6
30
20
40
11
12
30
8
70
6
5
40
16
14
10
4
19
7
24
19
4
22
6
9
56
11
146
10
7
45
20
6
19
8
7
8
17
6
7
8
9
8
4
10
3
8
59
6
9
8
3
14
10
13
20
37
43
3
14
6
12
14
5
5
12
8
22
30
7
8
46
24
4
12
15
6
35
5
13
5
14
23
2
4
12
5
10
27
13
9
7
10
5
6
15
9
6
8
27
6
12
9
12
6
19
40
32
13
12
11
11
47
5
18
28
21
5
8
5
11
14
10
13
2
9
16
7
6
23
7
27
17
19
17
12
7
17
9
108
7
55
11
32
34
39
15
6
12
6
38
6
28
12
24
86
17
24
22
14
22
7
8
12
9
11
25
8
9
25
12
13
22
18
8
5
7
70
9
26
11
53
33
9
11
11
40
16
7
18
22
11
7
11
5
86
51
12
6
9
11
33
17
12
5
26
12
18
8
11
7
84
20
6
28
6
15
27
14
12
18
4
12
32
8
11
21
28
88
53
20
14
11
25
6
27
12
59
20
11
13
22
9
10
6
5
12
11
11
15
39
122
20
8
15
31
11
15
29
12
93
4
7
6
9
4
19
33
18
13
20
8
9
9
35
13
18
5
14
14
11
9
17
16
7
12
3
7
10
10
10
18
15
17
28
7
5
6
12
11
17
5
3
21
5
8
16
19
10
30
14
25
109
12
11
6
3
11
6
7
15
9
8
5
8
12
4
6
9
12
5
32
6
12
6
22
4
8
12
2
5
4
11
6
19
4
56
12
27
12
7
9
15
8
21
7
22
5
9
14
10
10
27
9
8
12
12
21
14
17
21
19
17
10
6
8
6
13
4
5
19
19
23
5
22
24
13
38
28
16
22
5
20
6
14
8
27
4
4
9
27
5
3
11
15
16
17
8
16
7
9
28
18
11
4
11
9
8
22
13
7
65
27
17
4
12
43
16
20
15
5
21
30
10
16
19
7
5
4
2
28
14
40
12
23
14
7
14
38
22
16
9
9
12
6
38
24
5
15
15
9
13
27
17
39
58
46
20
6
59
50
40
5
4
15
11
9
37
25
17
11
18
14
3
21
30
27
13
8
6
3
19
6
10
11
51
12
46
34
13
39
9
30
25
6
26
34
12
32
7
11
37
9
7
7
18
10
4
2
52
4
15
77
7
4
27
8
42
9
28
3
24
18
19
33
21
15
3
5
9
10
30
13
20
53
6
77
18
8
4
3
15
12
7
7
21
4
9
9
12
12
3
11
4
10
24
10
4
8
7
7
11
23
7
105
8
7
28
7
12
14
8
16
15
8
18
5
19
10
21
13
42
5
14
15
14
14
4
7
7
4
4
5
5
40
3
9
7
7
17
8
6
5
13
12
23
16
7
11
18
22
6
4
6
16
6
5
41
12
4
35
9
23
19
21
14
12
9
12
7
8
5
13
12
16
4
10
46
12
5
19
10
13
6
9
6
22
21
20
7
4
8
13
9
1
4
11
4
55
18
19
89
6
7
5
13
11
13
5
58
6
8
7
15
4
10
20
5
11
21
6
42
11
16
10
20
9
18
25
6
19
12
18
18
13
7
7
19
28
11
8
15
14
14
8
53
10
21
14
7
9
21
11
61
20
5
9
16
17
27
4
9
17
9
5
34
46
18
11
10
24
9
9
15
12
15
13
8
7
24
15
47
13
8
43
7
21
7
35
10
13
9
22
7
9
8
43
29
7
10
82
47
60
21
7
7
29
12
48
69
10
12
4
12
41
30
15
108
5
7
98
5
28
27
10
7
104
6
30
24
16
15
22
12
17
16
5
14
9
8
18
8
5
13
8
16
17
11
23
10
34
15
9
24
4
19
58
7
31
15
46
7
27
5
18
22
29
11
144
7
8
40
10
9
10
33
12
35
11
21
11
10
40
2
9
16
18
31
6
7
8
3
7
40
14
6
12
22
3
6
14
4
6
26
10
8
5
5
3
8
16
18
20
20
14
17
5
20
13
11
9
15
10
11
8
5
7
5
26
23
4
4
6
26
17
25
6
7
22
6
4
4
23
4
6
1
4
26
4
11
24
6
11
3
5
12
5
8
5
14
6
6
15
10
12
19
5
7
20
3
13
4
9
22
11
5
17
13
3
9
3
7
13
9
4
30
12
12
6
13
6
11
6
9
8
11
5
30
39
9
4
13
7
13
7
17
10
51
6
7
15
18
7
16
12
6
10
16
9
17
13
6
6
89
10
60
10
10
11
9
8
4
6
5
22
5
11
9
35
7
7
5
6
7
5
12
6
13
10
8
25
17
6
4
5
6
13
5
8
4
19
10
7
6
8
8
27
11
21
9
7
63
12
6
10
23
10
6
14
20
7
9
11
29
6
7
22
54
3
7
22
51
17
29
6
23
17
8
31
11
7
18
58
5
46
15
10
24
13
8
11
5
9
20
23
15
2
9
8
9
14
7
9
8
5
13
44
6
95
6
9
8
37
8
55
8
21
7
12
5
7
12
19
11
7
42
15
6
19
45
9
7
11
11
42
5
28
19
58
16
59
34
25
22
11
9
17
3
13
10
26
38
58
13
23
15
27
27
10
28
16
6
43
8
31
13
22
8
27
13
10
9
8
11
26
3
7
17
49
21
35
6
11
12
10
30
5
5
5
6
45
66
7
44
43
4
93
15
11
71
6
19
29
5
7
3
18
7
6
12
13
4
12
5
5
6
4
17
23
5
16
4
14
7
7
10
5
4
8
22
9
14
5
42
6
7
17
14
7
28
35
5
5
17
16
5
11
10
34
6
7
6
7
4
18
11
7
6
4
14
3
11
5
7
4
10
17
11
18
11
8
9
32
12
5
13
13
7
23
7
2
7
7
4
3
7
15
11
6
11
12
9
6
20
13
8
5
7
12
16
7
3
34
14
8
10
6
5
10
10
13
19
3
2
6
26
5
10
25
11
12
12
7
27
7
9
11
9
3
11
6
9
8
12
19
14
9
40
8
5
23
4
9
20
19
7
5
19
4
2
8
22
27
7
13
20
9
19
15
9
17
30
18
11
8
14
15
8
4
8
10
5
6
8
114
11
17
9
7
28
29
6
12
10
26
12
12
8
18
8
7
7
10
11
8
8
7
16
10
5
9
6
8
19
54
7
48
18
12
12
6
7
37
18
18
19
30
58
8
16
38
6
36
7
12
11
8
13
9
17
14
6
7
4
6
104
6
24
19
11
7
23
10
29
35
6
82
74
11
12
11
32
14
13
9
14
13
17
39
5
25
14
51
13
9
6
53
8
9
22
18
12
5
13
12
10
10
19
25
14
8
11
10
60
16
6
14
7
22
6
12
10
7
8
5
23
5
13
11
9
16
14
20
24
47
7
25
32
8
24
14
27
11
20
17
4
32
8
20
12
26
9
12
11
39
17
6
74
30
35
40
18
12
15
15
26
14
32
77
22
5
13
10
14
10
6
22
15
9
19
34
9
15
30
37
22
19
95
12
5
24
17
19
14
35
26
25
5
18
24
74
15
16
6
23
73
9
6
10
152
8
5
9
7
5
11
4
7
8
7
16
4
24
9
3
5
17
11
18
3
22
23
27
31
7
5
19
10
13
12
5
10
11
14
8
7
4
7
14
19
30
2
9
3
8
5
8
13
11
10
5
8
13
7
10
14
11
7
5
11
7
15
21
12
9
12
15
3
12
5
12
15
10
11
7
27
2
10
73
16
11
5
17
2
4
8
8
11
2
24
8
7
5
2
12
5
12
11
7
9
8
29
60
11
23
11
15
19
11
5
8
10
5
8
5
9
29
7
8
19
9
8
8
4
13
9
13
8
15
9
10
61
19
16
5
17
3
5
28
4
10
15
6
53
10
13
3
21
12
18
22
11
8
7
4
14
20
28
7
6
24
15
6
3
7
4
11
6
29
53
5
27
11
25
17
9
7
16
3
20
19
11
5
28
8
6
20
7
18
34
20
23
4
65
64
6
21
34
38
20
28
10
23
19
11
17
15
16
10
15
9
16
9
20
8
10
9
10
12
13
18
8
29
6
52
15
30
9
15
37
30
20
30
21
9
7
7
7
18
14
14
10
11
17
19
10
27
17
8
25
7
6
7
4
23
4
3
52
26
78
20
26
7
29
30
17
46
21
108
5
24
8
8
9
27
7
10
35
19
17
40
18
42
8
3
7
20
16
31
14
15
6
14
11
6
9
7
29
13
17
14
22
5
30
3
17
28
9
4
24
11
8
20
41
18
7
5
13
13
24
17
23
14
24
15
9
18
19
54
12
9
85
13
20
18
11
15
6
10
33
10
11
111
5
19
11
53
21
8
12
7
7
4
5
6
6
7
5
9
9
5
5
10
11
5
2
38
23
12
8
7
26
3
11
18
20
6
10
4
7
8
8
9
6
6
24
3
7
13
7
9
5
19
4
9
24
5
16
24
10
5
7
4
9
6
15
20
8
10
6
12
6
8
8
12
18
7
9
16
8
7
15
8
7
11
9
10
7
14
18
4
13
6
9
49
15
6
10
10
13
4
5
9
7
3
11
13
28
7
15
7
14
13
5
12
4
11
29
7
12
5
10
14
8
3
9
85
9
9
10
82
10
11
8
9
13
7
6
39
27
5
4
8
5
8
12
4
3
6
33
18
10
19
7
5
5
4
10
2
4
8
9
14
23
4
14
4
14
20
14
40
3
18
16
4
16
12
52
1
6
7
11
5
22
19
5
6
21
13
17
13
12
24
6
19
28
6
7
9
12
15
9
7
4
12
9
30
19
19
20
26
4
5
80
10
10
8
6
5
9
7
9
7
20
29
14
13
16
26
100
15
12
13
8
50
9
5
15
39
13
10
15
5
12
11
57
67
52
23
12
51
9
31
14
10
41
7
7
56
12
18
12
7
12
15
30
14
18
20
44
9
6
31
30
6
13
33
12
20
5
49
7
13
20
5
7
8
11
27
12
21
7
27
9
20
12
11
15
14
17
4
12
21
14
61
14
9
15
18
12
15
24
7
7
7
42
16
9
12
14
19
17
9
34
30
8
38
59
30
4
6
47
6
14
67
14
22
74
4
29
5
4
41
13
18
87
10
26
8
34
9
7
13
10
22
40
17
32
19
22
15
18
8
6
20
9
3
41
15
19
13
13
4
26
11
17
12
15
33
21
116
23
21
5
12
10
11
5
9
41
24
8
9
10
15
25
11
14
7
34
28
7
4
29
46
55
17
37
45
17
17
24
12
8
23
3
11
14
9
6
9
15
10
10
7
28
7
9
12
5
10
16
21
6
32
150
19
8
22
10
7
9
24
10
13
6
7
20
3
16
10
47
16
23
6
9
15
32
25
7
7
58
7
6
38
4
5
16
12
5
11
12
3
15
15
11
25
7
12
10
11
10
11
18
7
25
9
4
8
25
3
11
13
6
9
8
9
5
7
9
7
9
5
12
8
16
8
16
8
10
19
7
7
4
5
16
9
11
15
25
8
13
26
19
4
20
12
4
13
22
13
9
6
23
12
14
8
5
8
4
30
6
23
5
23
5
17
13
12
9
7
25
5
37
5
16
13
25
21
6
11
4
8
10
22
13
19
3
12
4
3
19
30
65
36
14
8
13
12
6
39
10
40
22
54
7
19
25
12
27
5
12
13
85
5
9
33
8
14
6
14
7
3
24
18
17
16
17
10
8
28
23
16
36
44
10
11
18
16
4
21
12
18
15
7
30
15
36
46
30
7
14
12
12
29
13
10
28
9
8
8
14
14
30
47
16
11
12
32
11
8
31
46
34
62
16
15
10
4
18
9
13
54
20
45
14
10
42
6
72
8
26
5
9
5
13
7
16
7
11
30
16
14
9
37
9
9
11
69
49
16
15
12
23
7
23
30
50
15
26
16
5
15
8
14
9
11
66
7
103
36
12
60
12
15
24
6
25
14
14
23
28
32
10
30
11
13
10
14
21
17
19
29
20
53
9
35
8
5
17
110
18
8
4
25
20
6
29
62
14
11
5
7
13
17
10
17
37
9
9
23
17
71
18
24
3
6
53
7
7
8
21
8
3
9
24
5
7
15
31
3
12
5
7
8
14
4
5
5
10
5
7
4
5
6
5
8
23
8
9
8
15
18
42
14
11
5
11
4
24
7
18
13
25
17
38
5
57
11
98
7
69
4
25
27
17
14
30
21
49
19
31
7
3
7
6
18
5
6
13
6
13
17
15
9
26
8
6
3
21
6
11
25
6
5
25
17
48
27
12
26
3
3
5
24
11
21
15
13
7
11
5
67
5
42
7
9
6
7
4
4
6
7
5
4
7
11
31
8
18
9
3
5
9
30
14
25
8
11
22
8
7
12
9
8
17
7
23
21
4
22
25
10
3
10
5
87
5
118
15
11
19
12
6
15
9
47
31
14
14
11
24
8
9
13
16
14
18
10
17
6
11
26
23
12
17
9
16
11
21
9
25
8
23
12
56
26
16
7
4
33
5
22
21
12
50
10
16
12
9
14
22
23
36
26
13
11
9
45
7
18
17
9
20
4
35
12
7
21
13
11
18
13
32
16
17
10
8
8
41
57
40
24
25
30
19
18
8
29
31
28
4
55
10
5
68
32
26
6
24
90
9
11
24
24
48
5
7
28
18
20
17
28
20
16
7
30
8
17
53
90
7
26
13
16
30
9
28
20
33
21
16
4
20
7
15
19
10
17
24
34
37
9
19
27
8
13
56
13
21
44
18
30
24
16
10
27
30
5
36
25
17
24
14
15
27
28
14
17
13
17
15
32
7
23
71
24
13
17
7
11
33
53
9
40
51
9
4
21
15
11
5
16
9
52
15
6
9
9
7
5
8
14
5
7
9
9
52
1
3
10
6
38
17
39
5
21
4
9
7
18
6
9
33
4
12
15
3
9
5
4
5
4
14
8
5
13
10
14
10
8
3
7
8
6
5
5
10
25
6
3
5
15
5
6
5
14
13
18
8
3
15
28
10
22
4
5
8
2
20
4
7
7
6
9
3
4
9
5
23
19
4
7
6
7
11
8
4
5
9
6
6
16
11
4
7
11
12
3
9
8
12
16
5
4
7
6
7
12
9
9
23
6
10
7
9
4
12
14
11
3
6
21
7
6
12
7
30
12
6
8
7
12
8
10
13
8
7
5
5
6
5
9
11
7
5
4
13
15
11
11
4
13
10
5
13
17
4
13
21
2
9
17
7
7
30
11
5
41
13
27
13
4
26
17
2
41
15
15
8
15
5
9
85
13
16
16
6
5
5
21
7
5
8
23
22
22
18
8
5
9
22
20
11
6
13
12
19
8
19
9
19
10
12
3
21
14
27
21
11
10
11
16
10
20
16
8
17
9
12
27
10
11
35
38
49
18
72
5
58
20
27
10
22
29
14
30
38
50
68
21
14
15
12
18
10
2
19
11
15
7
4
26
3
54
7
6
6
14
16
8
5
12
10
16
20
14
4
10
19
11
47
33
34
28
17
24
31
4
8
16
7
11
9
13
12
22
19
6
14
20
4
12
5
6
3
12
10
53
11
6
2
8
15
141
37
4
6
11
5
14
8
30
21
56
80
4
26
90
12
28
11
8
8
25
11
22
12
15
4
3
8
7
46
18
26
19
17
27
24
18
11
17
8
29
10
11
10
21
29
4
6
16
17
17
11
8
18
7
12
12
25
11
15
23
7
40
15
14
20
4
23
9
19
10
32
21
7
11
16
5
6
8
11
67
6
40
12
4
8
10
6
18
49
18
18
20
8
16
35
9
24
2
32
33
28
6
13
10
42
23
7
5
7
16
15
4
3
20
11
5
7
10
12
13
7
12
9
16
25
9
11
6
11
21
7
10
17
12
9
6
12
4
24
16
21
17
8
27
3
5
16
8
12
13
7
8
9
6
22
21
7
11
7
8
3
8
5
8
12
12
4
11
31
7
8
58
12
12
11
19
16
15
8
8
6
6
26
12
6
9
8
36
2
8
31
4
15
7
12
6
11
11
4
8
8
6
9
5
9
8
6
11
6
10
8
4
13
4
11
9
9
5
6
5
3
9
37
3
32
25
25
7
6
7
9
7
9
9
24
9
7
4
18
9
8
7
13
19
9
12
6
13
18
4
11
6
8
5
3
7
29
19
10
3
4
3
17
6
6
5
6
10
7
11
30
7
5
15
30
17
13
8
13
7
11
3
23
18
4
5
7
9
6
28
5
1
8
5
5
13
8
4
8
5
5
20
22
13
4
29
15
5
4
16
51
10
19
6
9
23
58
18
8
13
4
32
17
15
10
10
21
11
23
10
11
31
15
66
9
126
14
9
10
12
10
26
19
6
20
17
9
24
46
6
6
5
4
21
6
6
39
5
16
23
43
4
11
9
6
10
11
8
7
19
8
3
10
15
52
6
7
4
7
13
40
7
14
8
6
13
7
9
5
25
3
8
10
67
22
75
10
9
4
5
8
61
11
19
11
4
5
4
21
8
5
15
19
9
20
12
8
21
7
12
28
12
11
12
8
9
5
11
16
18
51
6
24
28
9
22
10
11
5
17
10
60
3
56
3
17
11
28
16
2
49
10
10
26
13
6
8
25
18
7
9
22
4
23
27
7
2
16
119
4
13
7
14
18
24
13
7
22
46
18
11
10
9
36
7
47
7
2
29
7
8
58
4
23
6
9
12
7
57
14
26
12
13
9
5
35
12
18
6
24
10
12
6
18
8
14
8
14
4
7
18
5
19
37
4
25
11
5
22
24
64
4
25
4
7
16
4
12
59
7
6
13
14
5
6
7
15
8
6
12
11
8
7
9
5
7
5
5
5
8
11
6
4
13
4
26
10
5
4
8
11
3
8
4
5
10
7
10
10
14
17
14
4
10
7
6
5
15
14
8
7
10
11
19
6
9
11
15
11
7
5
12
9
5
3
5
26
10
9
10
4
10
6
51
8
23
5
9
7
8
7
14
6
9
23
7
19
11
9
7
15
18
2
12
9
8
22
8
5
13
13
6
5
6
6
8
5
9
14
10
10
13
3
2
10
10
12
14
7
19
8
5
35
4
12
7
10
12
31
4
2
10
11
3
5
14
7
11
15
9
25
13
27
5
3
13
7
7
42
59
8
6
4
6
30
92
9
17
5
8
13
8
8
5
5
17
7
9
14
22
7
3
28
6
10
18
5
5
2
18
29
31
25
2
6
13
17
13
17
7
10
21
2
12
10
14
7
12
9
6
25
25
13
68
14
22
11
6
15
18
13
15
13
36
12
11
7
18
6
11
23
18
20
84
34
6
6
5
75
8
21
11
34
7
7
14
12
7
13
45
6
16
8
10
12
8
4
8
9
12
8
54
32
41
16
9
6
29
44
11
7
30
8
9
3
6
23
17
11
17
6
21
10
7
10
9
8
8
10
27
9
15
6
7
4
20
10
12
27
21
44
30
28
12
9
17
5
9
18
7
8
8
9
12
9
13
4
18
4
10
6
9
7
5
8
9
26
46
12
14
32
17
28
18
4
20
13
6
7
17
20
15
54
16
20
17
29
6
23
24
13
18
11
4
21
9
23
89
17
52
8
44
19
4
18
43
8
44
19
14
59
4
10
9
75
20
25
8
6
10
17
10
12
38
6
16
14
20
38
7
82
41
5
7
17
10
25
10
10
36
29
41
11
8
13
63
19
12
33
8
53
48
29
11
8
16
18
4
13
21
11
8
9
6
8
29
21
29
21
32
6
34
8
9
14
12
18
20
31
8
9
92
17
72
6
128
15
7
13
6
14
9
9
12
4
11
8
9
10
5
4
6
7
8
13
8
3
14
8
9
15
15
9
11
6
12
5
23
14
7
6
24
10
37
10
19
18
5
11
23
14
20
21
5
4
10
6
10
8
18
6
13
6
78
9
13
15
11
8
9
8
8
6
17
10
4
6
3
8
9
8
8
48
8
4
13
7
20
16
14
20
25
6
10
5
25
9
12
4
5
7
8
9
9
7
7
10
6
8
7
12
7
6
13
14
6
15
9
9
26
5
19
3
2
5
10
5
7
8
22
3
9
10
10
8
8
4
40
8
7
35
5
2
9
15
8
5
19
8
9
15
8
8
13
6
9
8
5
3
12
8
12
12
27
13
5
11
3
11
41
8
4
29
11
13
13
31
2
8
10
32
4
2
7
5
49
7
14
7
12
15
8
8
11
8
4
9
3
8
15
7
7
31
9
12
21
7
12
5
6
24
9
22
9
5
7
9
12
7
11
3
19
21
14
10
118
4
14
6
14
5
6
16
9
7
17
17
3
16
7
16
9
8
7
36
4
23
19
8
14
11
12
9
6
7
30
13
50
25
6
13
42
6
13
9
7
14
50
31
3
14
5
6
13
6
13
12
33
11
4
32
8
12
12
9
7
22
19
13
8
50
8
7
18
11
9
5
12
23
4
6
23
51
12
14
9
10
31
8
6
13
20
31
16
10
18
6
6
22
14
14
13
10
66
6
18
36
7
11
17
9
8
6
7
69
21
8
19
21
6
6
7
5
31
21
13
9
20
4
9
15
26
47
18
16
20
17
12
51
6
27
4
3
13
35
21
9
9
32
5
65
9
12
9
30
1
50
28
25
49
47
21
18
17
14
12
15
24
4
9
8
35
13
3
11
9
5
23
3
28
18
63
15
18
13
8
22
44
10
12
8
11
6
8
5
5
57
14
26
8
30
22
13
6
18
5
41
11
14
11
8
17
14
5
9
11
25
8
13
9
4
18
23
91
6
34
10
11
6
29
2
4
4
10
10
22
8
23
7
3
11
10
7
5
6
7
4
6
35
21
7
17
19
20
4
21
11
10
7
5
10
5
17
12
12
14
10
19
5
30
16
28
5
4
6
7
22
4
13
18
6
4
11
14
4
26
7
4
15
7
5
8
9
36
3
23
12
12
6
8
4
7
30
10
2
14
5
13
8
21
7
13
17
7
4
26
4
3
10
2
4
5
9
6
4
7
7
9
12
9
11
4
6
8
6
7
4
18
7
9
11
5
13
10
7
3
10
5
5
15
3
5
12
33
9
5
3
4
44
15
6
13
2
11
20
3
7
7
3
9
11
6
18
8
11
16
7
6
10
6
14
4
27
3
11
24
55
52
4
8
22
27
7
10
6
4
25
7
3
10
3
27
7
3
7
6
5
9
15
20
42
4
9
8
23
34
3
43
8
17
6
5
25
5
20
7
23
4
7
45
35
13
15
23
35
10
26
7
27
11
6
14
10
12
12
4
4
11
7
14
26
20
8
18
11
40
4
5
11
12
16
5
30
15
18
49
7
11
6
12
46
5
6
11
17
14
12
8
12
15
8
20
11
8
10
6
31
5
3
53
4
42
11
8
14
9
10
8
7
22
13
24
8
4
9
20
28
42
10
4
21
50
30
14
8
8
26
32
21
6
6
5
6
8
7
5
38
17
15
23
16
11
13
11
25
18
17
9
13
18
10
12
19
7
20
14
49
4
12
4
6
26
4
4
7
7
41
11
23
12
12
7
24
14
12
12
23
21
19
20
14
7
9
26
3
11
21
7
4
15
28
8
23
28
13
25
6
10
15
16
9
17
17
8
27
76
22
9
13
9
5
17
39
49
31
7
7
4
11
36
14
7
26
5
21
9
9
10
7
12
6
8
7
8
57
22
18
18
15
15
4
16
41
21
26
8
18
28
7
33
15
8
5
12
6
14
20
3
39
7
5
28
9
41
8
7
10
19
11
13
10
38
22
14
15
8
7
31
6
25
29
23
10
21
26
3
10
16
88
19
3
8
14
13
24
14
19
13
11
44
20
8
9
7
5
13
8
5
5
5
13
14
10
12
12
6
4
9
21
5
9
6
15
3
8
4
2
13
4
20
6
9
3
40
6
13
15
24
16
4
8
13
4
7
23
22
10
6
16
29
3
4
4
14
12
9
18
12
4
10
14
9
23
4
8
5
7
14
22
13
11
13
23
118
15
6
10
15
15
7
2
6
15
14
5
27
20
6
8
5
19
11
17
16
12
14
10
12
3
7
5
11
5
8
12
4
13
9
25
5
11
23
7
27
21
6
7
15
6
14
24
12
11
10
25
4
14
6
18
12
4
8
30
11
22
7
21
4
11
13
15
5
14
11
25
18
5
9
12
2
7
8
20
10
42
19
17
30
12
17
16
4
16
6
14
6
5
12
28
12
24
15
17
15
2
22
5
16
12
18
11
12
8
10
10
4
11
25
6
8
13
10
8
11
11
13
15
9
7
3
18
14
2
11
13
36
23
8
7
3
9
20
10
20
7
17
10
18
4
10
10
29
15
27
13
8
11
7
8
11
9
23
17
7
12
7
48
20
4
14
3
9
12
28
6
8
9
25
7
29
15
13
6
16
8
5
8
15
13
11
102
16
6
8
6
8
15
60
23
11
11
13
33
50
12
12
4
27
8
5
9
58
18
11
31
11
20
49
12
30
9
12
29
13
8
10
20
18
13
12
8
22
57
20
3
7
22
25
25
97
74
10
46
28
23
56
25
43
14
55
36
17
17
6
14
7
11
25
3
25
18
24
37
5
43
7
19
1
61
23
61
11
6
18
48
8
14
13
143
17
17
26
11
9
9
19
45
9
12
61
25
11
14
10
16
11
59
6
36
13
5
6
119
17
7
48
3
8
6
41
28
25
19
14
57
14
15
4
27
14
61
10
8
39
17
8
6
17
3
22
18
12
21
13
12
8
11
26
23
7
18
82
31
10
22
5
19
5
9
35
69
4
25
13
11
40
18
14
3
11
4
8
9
21
14
19
9
8
86
59
10
24
12
13
9
16
9
16
6
5
17
13
18
8
42
5
5
8
4
14
14
5
32
14
6
10
2
6
5
21
87
11
26
24
20
9
19
5
3
6
5
19
4
5
19
10
9
9
10
8
9
4
8
3
14
10
6
12
9
158
7
7
5
10
14
8
11
11
12
19
19
2
16
13
10
16
22
6
16
6
27
9
8
16
17
7
9
5
19
7
5
4
14
8
3
4
9
4
4
7
8
8
18
7
8
14
6
8
13
52
6
45
7
15
9
8
5
5
6
127
75
16
21
10
4
3
6
2
6
7
6
15
11
10
20
6
10
10
19
6
16
16
14
6
5
3
24
10
5
7
22
8
26
9
36
23
18
13
16
22
94
8
23
58
10
2
17
13
20
8
23
5
82
15
11
23
15
10
12
33
17
8
13
29
6
20
12
9
20
12
21
9
15
8
15
6
4
7
14
19
9
6
6
73
26
9
11
11
19
23
25
7
8
23
14
29
13
15
8
7
7
18
18
11
15
10
8
11
24
26
10
65
8
3
20
35
4
8
16
27
7
17
26
22
5
12
5
7
32
34
12
7
140
20
16
49
4
5
9
13
59
21
9
28
37
29
28
7
7
55
26
7
19
8
32
3
6
6
19
18
16
6
9
14
