DU
14
7
4
16
59
27
21
26
10
8
63
51
5
11
7
32
18
17
5
37
14
8
33
6
17
7
25
10
13
43
14
5
12
19
9
8
61
11
57
7
28
38
12
31
7
20
10
8
3
30
9
6
5
14
8
21
15
7
13
11
10
64
65
9
61
14
14
24
5
7
11
14
26
5
31
16
49
35
37
6
13
9
18
9
16
11
8
17
13
20
15
3
9
31
46
16
11
60
61
10
11
10
30
22
18
15
7
55
18
31
13
29
26
5
4
39
5
16
13
28
8
7
13
26
3
126
3
7
73
6
7
6
7
11
28
27
8
6
60
14
32
7
7
8
98
15
16
45
12
5
20
12
9
17
8
7
20
5
13
19
25
12
130
10
5
80
33
12
8
47
21
11
22
34
45
16
127
3
11
8
9
11
33
7
12
48
6
7
9
39
7
20
7
69
8
12
18
14
46
97
23
35
22
9
14
31
6
7
5
14
64
16
16
8
7
31
28
19
22
5
31
54
57
11
11
12
25
16
8
5
24
18
25
11
18
10
7
4
152
11
13
120
21
3
7
5
36
15
11
34
9
17
16
7
53
24
42
10
6
33
21
3
36
47
7
6
6
15
7
6
10
50
4
8
10
5
20
7
112
17
15
12
24
13
5
7
8
5
6
18
22
4
14
5
18
4
33
20
6
13
6
12
4
23
8
13
6
5
28
18
7
48
15
17
5
7
14
6
8
8
8
6
4
34
17
14
12
9
20
25
5
34
9
45
7
5
27
11
30
31
21
32
26
39
24
13
3
19
16
9
34
23
11
25
3
8
13
4
43
46
6
10
5
49
17
11
14
9
5
3
12
6
18
27
35
16
21
14
10
30
8
14
9
9
8
9
4
16
4
23
20
8
16
12
11
19
3
7
3
12
5
5
17
4
3
6
3
5
13
16
8
3
5
10
16
4
28
8
20
6
13
6
14
13
8
8
6
59
6
5
4
9
4
4
14
8
9
10
7
10
8
17
27
8
11
7
13
3
21
5
8
12
5
24
10
4
16
21
12
15
26
28
34
5
14
10
6
9
19
9
11
5
9
5
7
10
16
4
15
7
17
16
5
18
5
6
5
4
14
8
19
20
26
8
18
7
11
9
5
13
4
21
11
10
16
11
6
18
12
10
12
7
10
9
9
4
5
13
8
11
10
7
19
8
7
22
5
5
12
51
8
9
6
9
7
23
17
6
24
30
5
12
16
6
13
31
21
14
7
7
7
15
6
5
9
41
5
11
9
14
4
16
4
12
5
8
7
11
3
10
11
30
15
5
7
16
32
4
5
5
9
7
22
14
40
7
12
24
8
4
15
33
5
25
31
9
6
5
38
8
8
14
7
14
17
18
45
10
19
5
10
6
11
31
17
13
9
15
12
22
6
5
11
7
11
6
30
8
6
14
7
26
14
7
7
5
7
7
6
7
13
14
23
8
12
16
5
29
5
4
11
17
8
18
6
7
37
35
23
9
11
7
7
3
21
5
7
9
24
21
4
8
11
14
40
16
14
13
10
18
3
26
7
45
21
11
6
21
4
5
19
6
8
15
7
10
17
6
3
14
4
19
8
4
10
13
9
22
9
7
22
3
14
23
14
35
4
15
5
6
19
6
18
9
28
12
11
19
6
7
15
19
23
10
6
6
9
14
10
15
11
5
10
4
33
9
9
14
4
7
7
20
18
7
4
18
14
20
12
7
25
6
48
37
10
18
10
5
15
4
9
4
9
17
10
18
4
18
28
4
10
7
3
8
4
5
14
3
4
5
3
22
8
26
10
15
4
6
7
3
12
11
5
9
9
13
14
4
9
5
34
8
26
11
22
8
4
352
4
3
18
17
13
7
10
5
3
6
15
7
3
10
7
11
10
6
5
9
15
4
10
6
9
13
22
8
21
4
26
6
8
14
10
9
11
14
8
4
4
4
3
6
28
8
9
12
3
7
3
7
5
9
21
5
9
13
7
36
7
9
16
8
4
9
8
8
4
11
42
6
9
6
5
8
4
7
9
7
27
8
7
8
31
4
5
25
129
9
17
5
14
17
16
17
6
8
6
11
8
20
9
24
7
8
18
8
4
12
19
30
10
10
5
13
19
6
30
8
5
10
12
21
152
21
6
21
5
6
8
12
6
5
11
22
9
29
8
9
6
7
11
10
11
12
6
9
6
6
4
38
10
36
14
26
3
13
10
13
27
9
5
6
17
17
22
11
4
7
9
4
12
7
4
11
9
6
12
9
14
4
11
11
4
5
10
18
6
4
34
11
5
9
4
5
13
14
7
32
4
5
5
13
7
9
6
7
7
5
14
7
14
15
7
21
5
12
16
117
22
5
10
8
14
20
8
9
6
11
4
10
11
7
13
22
5
8
12
9
5
15
11
4
4
5
9
9
49
17
6
5
6
12
7
30
15
5
14
6
12
27
74
7
10
8
10
6
9
17
11
13
5
27
9
3
14
6
7
23
37
10
9
42
23
17
4
10
9
8
8
6
13
5
4
11
23
56
39
4
8
18
10
8
15
4
20
21
12
36
34
137
8
4
5
17
63
36
11
11
10
8
10
23
13
19
27
9
8
8
10
7
7
25
20
9
6
25
121
7
6
4
24
35
10
11
17
3
4
7
24
9
8
9
7
5
9
18
10
3
11
3
8
16
7
7
6
13
19
13
74
4
4
19
5
13
9
25
6
22
10
25
17
18
7
9
18
23
9
7
10
9
7
7
19
23
11
30
10
40
15
7
11
38
3
9
22
14
4
5
4
19
13
14
9
25
8
3
24
16
7
27
15
17
18
26
30
19
24
14
20
33
11
57
14
10
12
10
39
14
15
19
5
4
9
10
7
16
14
10
13
10
19
22
13
10
12
9
11
9
19
11
6
19
44
22
19
5
9
6
11
9
19
20
26
4
3
8
12
11
11
13
12
4
53
17
14
45
26
24
5
11
27
21
6
26
19
51
11
10
19
43
15
12
39
7
13
20
28
4
30
11
9
17
24
11
7
36
6
6
8
6
44
30
5
8
14
5
13
17
19
24
20
30
20
14
21
50
16
6
20
37
30
4
25
27
27
50
57
9
36
3
5
7
10
4
39
44
10
14
13
10
8
15
20
32
13
79
19
29
16
14
8
7
28
55
13
3
21
7
10
9
26
8
3
8
22
37
13
18
8
4
10
5
5
7
5
18
46
23
5
23
5
12
42
38
22
4
40
3
5
24
3
7
4
8
12
16
5
8
21
5
7
6
14
23
8
5
23
7
3
8
27
29
11
19
33
43
6
22
24
66
16
9
9
32
20
26
12
19
14
7
11
10
21
13
9
31
23
14
19
25
13
10
5
24
5
17
3
3
13
17
58
7
9
9
23
13
8
40
18
16
12
13
5
15
9
12
12
9
10
14
22
7
24
12
30
3
6
5
7
3
18
7
6
9
13
14
15
7
14
11
8
12
11
10
9
46
12
6
17
6
16
17
10
12
39
16
24
63
13
37
30
19
47
23
4
10
12
7
8
9
6
4
24
8
19
6
90
7
14
5
8
6
18
4
5
14
14
10
11
7
9
9
5
6
7
7
28
25
10
19
37
6
6
32
9
28
12
6
41
12
13
21
6
5
21
16
23
93
14
61
20
19
7
9
41
12
38
6
13
8
4
25
7
25
59
19
9
6
3
4
13
14
58
20
6
12
5
26
15
13
15
8
62
13
17
42
5
29
6
28
43
10
6
9
19
46
7
5
10
7
15
63
63
9
9
16
5
22
65
32
35
6
32
30
14
7
19
25
6
28
56
16
9
8
22
17
6
23
10
4
14
35
19
22
14
9
17
20
13
14
5
10
7
44
13
33
25
9
11
9
6
13
4
8
9
7
6
14
4
20
9
7
11
16
6
22
31
24
11
12
8
11
13
6
11
10
25
13
40
47
21
10
4
23
19
10
40
25
21
26
7
24
12
5
7
16
3
55
7
12
39
9
16
8
57
44
40
11
37
5
10
28
7
37
14
8
15
16
19
27
6
31
4
54
8
9
30
8
4
18
5
15
14
7
10
20
8
11
7
11
4
11
23
9
7
14
11
16
18
8
22
7
16
7
9
7
10
16
28
60
12
13
55
16
30
38
1227
13
12
12
10
59
43
90
20
6
8
101
67
28
18
22
39
16
17
23
10
13
83
54
9
27
22
14
8
4
12
22
13
19
12
7
19
15
21
14
8
84
12
9
88
6
53
8
3
29
12
30
25
20
17
14
38
26
11
8
10
9
17
7
54
14
20
46
20
72
10
49
45
14
21
30
16
18
23
30
60
81
22
16
10
9
110
11
74
47
12
11
18
34
20
23
17
5
16
9
6
7
5
15
8
17
112
8
35
33
21
41
16
47
18
13
5
26
23
13
29
28
22
24
26
27
13
4
5
3
6
9
19
16
11
57
7
9
29
23
4
22
6
57
16
24
6
13
8
4
58
18
20
18
29
19
15
7
5
36
7
49
36
6
5
22
40
23
8
19
13
17
19
13
17
16
17
14
22
21
25
85
27
31
14
22
9
9
11
6
41
22
8
4
37
8
25
7
9
8
30
20
6
14
10
7
25
45
20
11
12
7
9
20
4
7
36
50
5
11
28
23
8
9
30
10
10
11
24
17
49
13
17
7
7
14
21
13
7
12
84
16
43
4
68
16
29
12
5
11
12
22
7
17
11
7
25
10
8
28
5
14
5
13
21
25
39
32
10
5
12
14
12
25
32
5
16
11
9
6
7
11
8
10
18
9
9
10
14
16
6
14
10
13
25
9
7
5
7
11
9
13
18
7
7
23
9
15
13
29
26
12
7
9
10
11
30
57
16
9
15
30
73
17
10
10
12
4
5
26
9
17
8
88
12
30
24
9
10
14
17
24
4
7
13
7
11
11
42
44
16
3
32
75
23
20
7
13
8
43
14
27
15
13
16
12
4
18
4
29
7
10
6
7
12
26
3
10
19
9
9
10
21
27
17
14
7
8
20
10
10
3
26
31
10
42
17
5
19
9
28
18
9
11
22
11
16
59
10
8
22
4
14
16
11
5
6
12
4
7
8
14
6
24
10
14
20
8
5
6
10
9
8
14
6
12
15
13
7
7
19
13
11
9
10
29
5
14
7
8
9
8
8
3
11
20
16
12
25
7
6
8
3
7
7
5
5
7
3
8
10
11
6
18
29
5
6
16
16
7
6
6
4
9
5
4
27
4
19
37
7
16
13
10
22
11
9
22
5
3
7
4
22
10
8
4
17
24
8
4
8
14
7
6
11
9
27
7
39
6
4
12
7
45
8
13
11
6
5
5
4
28
7
4
10
10
13
9
13
10
10
48
4
9
24
36
6
15
17
4
8
6
7
7
6
12
11
5
14
8
12
10
11
15
6
3
10
9
6
17
17
7
20
10
4
8
27
8
6
13
7
4
7
3
12
23
16
9
21
4
22
10
38
7
30
21
14
23
5
15
4
14
3
5
16
9
8
5
3
26
14
13
21
10
6
4
15
11
18
4
15
19
6
6
11
8
12
6
4
20
10
8
10
7
12
5
4
4
10
7
4
4
15
12
7
13
16
18
12
7
18
11
6
16
18
20
15
9
6
7
8
5
25
7
8
15
8
17
6
11
8
30
9
22
9
11
13
8
23
16
8
10
8
12
14
7
11
8
14
7
6
6
25
6
6
17
8
5
7
21
13
5
14
3
4
22
10
12
11
6
14
11
42
5
7
4
14
11
8
10
9
19
23
8
5
10
3
16
9
10
6
11
36
14
15
22
5
11
5
52
8
13
19
14
8
16
11
5
5
29
16
4
5
8
10
4
6
8
17
10
4
16
11
5
16
16
3
4
16
14
11
5
7
14
41
14
10
11
17
28
19
9
8
8
3
5
12
6
14
5
20
5
16
8
7
7
15
70
8
5
17
4
9
16
8
5
16
19
4
4
9
8
12
20
12
3
5
3
14
5
4
9
7
5
6
5
16
5
9
5
5
8
3
12
18
25
17
8
7
23
12
3
18
11
3
9
8
27
6
8
7
8
3
20
3
21
37
7
12
26
6
6
3
9
176
11
14
6
14
13
7
4
6
9
34
13
7
4
5
12
18
15
4
15
41
7
12
5
10
15
5
7
8
9
6
4
14
10
11
14
4
7
4
6
9
3
15
3
5
6
10
9
8
5
21
6
10
6
8
6
6
11
24
7
7
7
21
7
7
8
5
6
10
8
12
6
14
6
16
11
6
7
6
9
12
3
6
21
11
9
11
7
8
18
7
4
64
10
38
11
15
5
5
22
26
13
15
18
10
10
13
9
40
11
15
7
8
6
31
3
5
8
13
64
10
3
17
6
4
7
58
5
7
11
4
11
20
4
6
13
15
22
43
6
11
6
10
3
5
10
42
18
8
9
10
12
17
6
4
11
58
8
57
8
7
16
7
8
9
6
6
3
5
13
4
11
8
6
6
14
5
8
14
4
37
6
6
6
29
63
3
12
4
9
6
3
91
10
10
13
7
12
8
3
3
20
7
8
6
23
7
5
13
22
22
4
7
6
10
26
6
4
4
12
11
8
12
12
11
16
4
7
7
7
9
4
38
33
5
8
8
25
46
8
5
6
19
24
9
19
15
6
9
3
5
10
7
6
5
29
13
47
9
8
6
14
6
18
16
6
9
19
8
6
6
9
4
7
4
4
11
10
8
25
8
6
10
10
11
6
12
6
17
6
6
20
8
10
11
31
10
12
10
37
7
6
5
11
6
7
9
20
7
9
11
5
15
17
52
19
10
24
15
15
19
18
20
14
49
6
16
12
41
8
10
7
7
7
6
53
27
41
31
13
47
3
23
7
7
29
9
6
16
27
5
9
7
12
5
12
10
6
17
9
26
8
14
28
9
29
5
8
39
24
6
17
8
24
5
23
11
36
18
41
10
15
12
9
16
11
18
59
19
18
18
16
8
9
23
5
6
39
9
21
10
29
10
8
36
17
6
19
46
6
28
57
16
21
8
21
11
9
67
14
8
14
7
19
5
4
6
36
19
11
12
37
30
18
6
12
4
11
18
22
11
6
13
8
16
9
18
14
11
33
11
17
11
4
51
13
15
19
4
28
5
4
10
27
8
22
22
14
21
24
30
10
35
9
8
32
9
10
18
11
8
25
40
7
7
26
4
17
12
12
8
7
9
11
9
12
7
32
16
19
23
31
37
10
14
26
7
29
16
8
7
6
35
8
12
16
12
5
15
14
11
21
17
15
11
14
12
7
31
7
8
9
31
11
38
9
66
16
24
39
13
8
14
11
4
22
19
13
10
8
14
31
25
12
10
50
24
7
9
11
17
12
24
24
7
12
11
27
9
13
8
23
12
29
26
19
34
16
14
7
9
23
28
11
54
8
4
7
10
17
45
24
7
23
7
10
25
9
29
8
31
9
14
26
4
11
8
9
8
9
24
20
11
11
5
114
49
25
8
19
16
128
86
17
26
31
14
36
36
6
9
11
13
18
9
16
101
12
8
18
8
16
20
7
28
6
32
3
19
24
8
22
22
13
15
12
11
28
10
12
20
25
14
15
3
9
35
58
30
66
35
23
7
15
28
35
72
16
10
12
9
10
42
7
8
8
11
6
65
35
40
7
40
13
43
9
16
72
10
7
23
8
8
14
21
24
13
49
57
25
70
8
7
7
75
9
23
19
40
27
8
10
136
6
23
8
6
19
5
108
22
14
28
20
5
5
9
17
7
21
62
28
7
34
42
4
41
10
50
8
56
11
60
8
27
41
5
22
16
16
28
18
11
14
28
10
14
7
21
6
14
11
13
10
41
6
78
6
6
32
22
37
7
16
12
11
10
9
21
17
26
66
5
4
126
24
13
10
9
9
10
51
27
9
76
29
4
5
30
16
13
9
11
27
20
17
13
6
27
8
11
9
15
13
10
18
4
18
9
23
12
4
22
29
16
14
58
75
86
18
18
7
22
29
5
74
38
56
28
12
15
15
14
13
11
10
6
19
23
20
14
23
10
24
15
15
8
52
45
6
14
29
25
10
21
59
9
12
15
16
5
25
23
28
14
27
10
7
15
10
89
11
10
17
21
27
14
11
6
11
27
56
8
8
4
22
17
36
25
22
34
59
15
14
79
51
12
20
25
19
12
18
6
58
3
10
13
7
15
9
8
10
12
23
21
10
17
26
9
20
13
10
23
4
19
8
8
16
15
78
12
11
7
15
53
8
24
6
25
16
11
13
65
15
10
7
3
16
27
13
21
8
13
29
19
14
10
12
12
8
13
10
14
48
5
26
8
49
9
7
6
20
20
13
29
13
14
24
28
25
60
19
13
9
15
28
27
28
6
31
6
10
16
24
6
12
25
18
8
5
55
7
7
11
26
8
23
44
5
53
33
57
8
13
42
10
4
18
45
30
9
6
7
29
6
5
11
22
10
20
7
10
29
8
13
14
18
27
7
45
38
5
16
22
41
5
917
14
11
29
36
44
22
9
5
23
16
12
14
15
17
7
19
10
10
9
13
905
6
15
11
9
42
16
11
5
13
13
18
21
10
53
8
12
8
892
14
10
6
51
37
889
7
14
9
6
10
11
9
8
9
16
4
33
6
16
6
12
8
31
14
5
64
56
18
4
3
9
7
13
8
24
6
8
10
15
14
9
3
17
8
8
9
32
15
15
6
13
11
9
28
6
7
13
22
7
11
6
6
7
88
8
6
4
4
9
26
12
10
10
3
5
34
10
10
10
4
4
53
12
20
7
9
11
8
8
10
12
5
3
5
5
13
9
10
5
4
4
12
6
8
15
8
26
19
7
16
15
10
6
5
9
47
28
22
44
24
9
20
13
5
16
10
12
7
6
4
69
530
14
62
10
4
24
5
35
26
10
11
6
10
3
7
13
6
31
27
7
13
13
16
16
33
19
13
14
13
13
4
6
15
16
15
6
5
19
7
5
10
29
6
16
31
7
6
11
8
45
4
24
3
256
27
20
10
13
17
10
5
7
4
8
7
13
40
11
9
6
9
9
19
11
10
16
29
10
17
146
4
3
15
7
16
3
4
14
6
10
8
9
15
8
27
17
15
18
6
16
4
10
150
5
4
6
17
26
24
11
10
22
137
6
74
3
13
8
6
10
13
15
16
21
3
11
11
8
16
12
5
9
22
21
8
20
4
7
17
13
12
12
16
4
7
4
20
20
5
27
9
13
125
8
3
6
6
6
20
20
4
41
10
6
10
23
18
29
7
11
4
14
3
22
4
27
18
7
6
9
3
7
4
18
8
9
27
14
29
3
15
5
4
9
25
12
3
17
37
11
30
3
13
6
5
7
4
5
30
15
15
36
5
10
7
16
9
7
9
8
4
13
7
15
14
10
14
10
11
9
9
12
9
5
9
6
5
9
8
3
8
33
13
10
20
10
12
10
8
26
15
9
7
5
7
9
15
29
4
6
18
37
18
10
5
17
13
22
12
19
31
10
40
9
5
11
6
6
9
22
7
70
6
6
5
10
9
7
3
8
57
13
12
7
7
17
7
8
6
9
93
25
14
6
5
15
7
8
25
7
9
6
20
38
17
6
8
23
5
9
10
18
12
18
10
3
5
30
8
28
5
14
24
54
7
16
6
11
29
25
36
8
10
10
7
16
6
33
69
